date,CAPITL,CENTRL,DUNWOD,GENESE,HUD VL,LONGIL,MHK VL,MILLWD,N.Y.C.,NORTH,WEST,Total
2010-04-01 00:05:00,986.2,1542.2,511.7,911.2,936.0,1946.5,680.6,263.5,4940.6,448.1,1581.5,14748.1
2010-04-01 00:10:00,973.7,1539.6,509.9,903.8,941.2,1915.2,678.4,253.8,4924.5,431.0,1575.8,14646.9
2010-04-01 00:15:00,974.1,1517.9,512.4,904.0,911.5,1909.8,676.5,238.0,4904.6,452.4,1580.6,14581.800000000001
2010-04-01 00:20:00,962.5,1531.4,491.5,901.6,912.5,1880.2,673.9,259.3,4816.9,447.5,1553.6,14430.9
2010-04-01 00:25:00,961.0,1524.5,487.6,902.6,910.4,1886.2,659.4,257.3,4783.5,451.4,1556.4,14380.3
2010-04-01 00:30:00,951.5,1528.2,482.4,888.6,885.2,1871.3,661.5,262.7,4774.9,454.8,1561.6,14322.699999999999
2010-04-01 00:35:00,943.4,1500.1,495.6,884.4,886.9,1872.0,668.2,249.8,4735.6,451.5,1539.6,14227.1
2010-04-01 00:40:00,944.5,1476.1,471.7,880.8,867.2,1852.4,652.8,268.3,4729.6,464.3,1555.1,14162.800000000001
2010-04-01 00:45:00,937.6,1475.2,476.7,877.3,904.4,1840.6,663.8,254.4,4678.6,450.4,1549.8,14108.8
2010-04-01 00:50:00,878.9,1510.6,490.8,870.1,886.9,1814.7,661.2,243.5,4678.8,463.6,1544.0,14043.1
2010-04-01 00:55:00,929.6,1514.7,483.0,871.0,890.3,1808.9,655.9,248.3,4648.7,447.9,1524.7,14023.0
2010-04-01 01:00:00,922.0,1497.0,481.3,870.4,872.8,1795.3,651.0,249.5,4603.5,450.1,1522.7,13915.6
2010-04-01 01:05:00,907.9,1492.3,477.2,863.4,880.6,1780.9,645.9,244.3,4590.1,444.1,1524.2,13850.900000000001
2010-04-01 01:10:00,903.3,1498.4,477.0,859.4,863.8,1775.4,657.1,248.3,4560.6,449.5,1514.6,13807.4
2010-04-01 01:15:00,910.7,1509.2,468.4,853.1,858.4,1758.9,650.5,245.7,4564.9,449.1,1515.7,13784.6
2010-04-01 01:20:00,904.9,1494.0,469.6,861.8,866.1,1752.0,653.9,235.2,4526.4,445.6,1508.1,13717.6
2010-04-01 01:25:00,900.8,1492.9,473.1,858.5,856.7,1752.7,652.3,244.4,4505.2,447.3,1515.6,13699.499999999998
2010-04-01 01:30:00,901.9,1491.3,455.3,856.1,852.1,1751.4,646.6,245.0,4507.0,453.6,1515.4,13675.7
2010-04-01 01:35:00,898.0,1443.8,471.8,854.6,858.3,1740.7,647.2,226.2,4461.2,446.5,1499.7,13548.0
2010-04-01 01:40:00,894.7,1492.8,479.5,844.5,855.1,1744.8,649.3,217.7,4462.5,440.5,1511.0,13592.4
2010-04-01 01:45:00,894.9,1485.7,455.7,843.9,834.4,1739.9,644.2,240.5,4434.0,446.9,1502.3,13522.4
2010-04-01 01:50:00,880.2,1488.1,440.3,845.0,834.8,1725.8,644.5,254.0,4404.9,441.1,1498.4,13457.1
2010-04-01 01:55:00,881.4,1488.3,463.4,843.1,847.9,1717.2,647.9,231.4,4387.6,436.1,1488.5,13432.800000000001
2010-04-01 02:00:00,882.3,1468.5,462.6,847.2,859.3,1711.4,630.4,224.7,4373.8,437.5,1479.2,13376.900000000001
2010-04-01 02:05:00,879.1,1471.7,460.5,835.1,840.7,1708.4,640.2,227.0,4368.6,444.0,1495.4,13370.7
2010-04-01 02:10:00,879.8,1476.8,457.9,836.1,841.6,1705.9,635.4,222.7,4353.8,444.9,1482.8,13337.699999999999
2010-04-01 02:15:00,887.4,1483.0,453.2,838.1,829.3,1710.8,630.4,224.9,4324.8,447.1,1480.8,13309.8
2010-04-01 02:20:00,875.2,1473.5,449.7,834.8,833.4,1707.9,627.4,231.3,4302.1,455.4,1486.5,13277.199999999999
2010-04-01 02:25:00,872.0,1483.4,453.6,840.0,833.0,1705.9,627.7,225.4,4307.7,449.3,1499.1,13297.1
2010-04-01 02:30:00,881.1,1426.6,453.4,830.9,830.3,1705.1,625.7,218.9,4293.9,446.0,1478.6,13190.5
2010-04-01 02:35:00,877.9,1422.9,444.9,838.4,837.0,1685.1,620.0,227.5,4295.3,448.6,1482.4,13180.0
2010-04-01 02:40:00,880.2,1467.4,425.7,829.6,814.5,1687.8,624.7,246.6,4294.3,445.9,1484.8,13201.5
2010-04-01 02:45:00,883.1,1424.0,445.2,832.5,820.3,1675.5,624.7,223.9,4260.0,437.9,1459.2,13086.300000000001
2010-04-01 02:50:00,864.9,1471.5,438.4,826.6,816.2,1666.6,622.7,226.2,4254.1,446.0,1482.1,13115.300000000001
2010-04-01 02:55:00,874.6,1443.3,451.0,829.5,819.9,1671.1,624.2,221.0,4237.5,439.8,1450.1,13062.0
2010-04-01 03:00:00,871.6,1454.2,442.4,831.9,811.5,1669.3,616.8,215.8,4256.5,445.8,1466.6,13082.4
2010-04-01 03:05:00,864.1,1471.3,480.0,813.8,816.8,1665.4,608.7,179.7,4228.5,443.2,1492.9,13064.4
2010-04-01 03:10:00,873.0,1457.0,437.9,834.0,817.3,1662.8,623.7,232.1,4243.9,445.6,1484.1,13111.400000000001
2010-04-01 03:15:00,868.2,1461.6,425.7,825.6,804.2,1662.5,625.3,237.7,4238.7,450.3,1504.4,13104.199999999999
2010-04-01 03:20:00,874.1,1412.2,432.0,845.0,820.1,1658.4,619.0,227.1,4238.1,446.8,1462.4,13035.199999999999
2010-04-01 03:25:00,877.4,1400.3,441.8,834.9,821.3,1660.7,625.0,213.7,4219.5,446.0,1473.6,13014.199999999999
2010-04-01 03:30:00,878.2,1403.3,420.2,827.9,821.3,1662.0,631.9,233.3,4224.2,442.4,1468.6,13013.3
2010-04-01 03:35:00,876.5,1433.2,436.1,833.6,817.7,1652.9,626.3,222.1,4200.5,449.7,1474.9,13023.5
2010-04-01 03:40:00,886.6,1434.4,433.6,826.2,807.3,1667.4,621.7,225.9,4214.3,451.5,1472.0,13040.900000000001
2010-04-01 03:45:00,874.6,1442.9,428.2,835.1,817.7,1661.0,628.3,235.3,4211.0,435.4,1452.5,13022.0
2010-04-01 03:50:00,879.1,1445.3,442.7,832.5,832.0,1663.2,622.1,208.7,4193.7,441.3,1461.3,13021.899999999998
2010-04-01 03:55:00,875.8,1448.5,430.4,829.4,795.6,1665.7,628.3,231.5,4206.5,452.2,1479.9,13043.800000000001
2010-04-01 04:00:00,880.2,1453.9,433.0,833.2,810.8,1664.4,618.3,213.2,4184.8,449.5,1475.7,13017.0
2010-04-01 04:05:00,870.0,1459.3,444.3,835.7,818.4,1662.1,637.5,209.6,4195.2,448.2,1468.6,13048.9
2010-04-01 04:10:00,883.7,1459.7,439.8,835.9,821.2,1669.7,649.4,215.7,4203.9,440.9,1471.6,13091.5
2010-04-01 04:15:00,890.9,1458.5,427.7,840.6,819.0,1665.8,649.7,219.0,4187.0,441.8,1489.9,13089.9
2010-04-01 04:20:00,881.6,1425.7,443.9,837.4,824.6,1661.4,653.1,201.4,4203.2,442.2,1476.7,13051.2
2010-04-01 04:25:00,883.1,1444.3,432.8,836.7,815.4,1651.6,655.3,220.4,4196.8,459.9,1496.7,13093.000000000002
2010-04-01 04:30:00,881.5,1459.1,429.9,845.2,819.1,1654.0,660.4,222.8,4199.2,443.7,1487.9,13102.800000000001
2010-04-01 04:35:00,894.6,1464.5,441.4,850.2,816.2,1666.8,649.7,214.8,4233.2,451.1,1485.9,13168.4
2010-04-01 04:40:00,900.0,1474.1,426.6,848.5,803.9,1667.8,659.1,234.7,4200.3,449.9,1495.7,13160.6
2010-04-01 04:45:00,885.2,1484.8,429.3,845.4,818.4,1681.1,659.8,231.2,4234.7,443.1,1484.0,13197.0
2010-04-01 04:50:00,892.2,1489.0,441.7,860.5,832.0,1675.1,665.8,216.1,4211.3,444.7,1488.0,13216.400000000001
2010-04-01 04:55:00,904.9,1518.7,445.7,855.0,823.4,1698.8,653.0,227.3,4223.9,459.5,1509.6,13319.800000000001
2010-04-01 05:00:00,903.0,1524.7,447.0,866.4,845.0,1692.1,655.4,216.6,4257.5,458.2,1503.3,13369.2
2010-04-01 05:05:00,916.3,1525.1,450.5,871.4,833.7,1699.0,674.0,233.6,4261.2,452.7,1514.7,13432.2
2010-04-01 05:10:00,936.1,1547.9,439.4,885.2,860.1,1715.8,677.3,242.6,4292.9,463.0,1541.9,13602.199999999999
2010-04-01 05:15:00,928.7,1504.0,445.4,897.7,846.5,1730.0,692.2,235.4,4321.6,460.3,1533.4,13595.199999999999
2010-04-01 05:20:00,960.1,1559.9,446.5,900.8,861.4,1746.6,692.5,246.2,4353.7,463.6,1538.2,13769.500000000002
2010-04-01 05:25:00,953.9,1576.2,439.3,907.9,852.5,1737.9,702.8,255.3,4388.0,461.2,1548.0,13823.0
2010-04-01 05:30:00,965.2,1576.9,449.1,917.2,868.0,1767.9,705.8,251.2,4402.8,460.4,1552.4,13916.900000000001
2010-04-01 05:35:00,967.6,1599.3,453.9,925.9,868.8,1766.0,716.7,249.2,4436.5,457.2,1564.0,14005.1
2010-04-01 05:40:00,988.3,1611.8,465.7,929.1,879.9,1820.3,741.9,241.1,4413.9,447.5,1528.1,14067.6
2010-04-01 05:45:00,989.9,1626.7,459.3,945.3,891.4,1786.6,728.4,244.7,4469.5,468.5,1584.8,14195.099999999999
2010-04-01 05:50:00,1001.4,1653.2,491.6,952.8,901.0,1790.0,736.3,231.9,4483.7,458.6,1598.5,14299.0
2010-04-01 05:55:00,1024.5,1660.6,465.5,965.8,890.4,1813.9,745.1,267.1,4548.4,472.0,1600.7,14454.0
2010-04-01 06:00:00,1033.0,1665.0,461.2,985.3,906.0,1825.9,766.5,265.0,4581.8,467.7,1609.1,14566.500000000002
2010-04-01 06:05:00,1045.4,1667.4,472.7,990.9,897.9,1854.7,782.6,269.7,4627.2,493.4,1629.6,14731.5
2010-04-01 06:10:00,1080.2,1694.2,469.1,1019.9,917.1,1895.0,803.7,296.3,4717.6,511.6,1656.2,15060.900000000001
2010-04-01 06:15:00,1113.1,1754.9,468.2,1034.9,949.1,1927.4,848.4,306.8,4782.0,495.2,1665.1,15345.1
2010-04-01 06:20:00,1131.3,1774.5,504.2,1046.8,966.0,1919.7,868.6,270.1,4806.6,491.6,1692.2,15471.600000000002
2010-04-01 06:25:00,1175.6,1801.9,455.0,1057.8,946.2,1929.1,879.3,339.8,4837.9,487.8,1699.5,15609.9
2010-04-01 06:30:00,1156.6,1786.0,511.4,1072.6,971.1,1932.3,888.8,298.2,4869.6,491.1,1722.0,15699.7
2010-04-01 06:35:00,1159.9,1840.3,514.1,1081.4,970.8,1942.7,886.3,293.8,4897.0,500.2,1749.4,15835.9
2010-04-01 06:40:00,1184.1,1866.4,499.9,1086.4,987.7,1941.1,904.8,310.3,4973.9,485.2,1720.2,15960.000000000002
2010-04-01 06:45:00,1189.2,1882.9,521.1,1097.5,1003.8,1938.9,904.1,278.9,4976.3,497.4,1751.4,16041.5
2010-04-01 06:50:00,1201.6,1886.2,521.1,1101.6,995.3,1938.5,905.0,311.7,5018.3,499.7,1767.8,16146.8
2010-04-01 06:55:00,1214.7,1838.9,502.2,1111.2,1004.0,1947.9,913.7,304.3,5060.3,501.2,1746.6,16145.000000000002
2010-04-01 07:00:00,1218.7,1849.4,549.1,1106.1,1018.0,1979.8,919.9,271.8,5059.9,505.9,1753.4,16231.999999999998
2010-04-01 07:05:00,1230.2,1889.8,514.5,1120.8,1014.7,1988.2,943.6,317.1,5137.2,506.7,1760.9,16423.700000000004
2010-04-01 07:10:00,1246.1,1909.9,523.7,1123.6,1009.1,2000.2,961.8,330.3,5197.0,510.9,1778.7,16591.3
2010-04-01 07:15:00,1255.9,1877.3,547.4,1129.3,1032.3,2019.9,980.5,304.3,5251.6,517.5,1798.5,16714.5
2010-04-01 07:20:00,1256.6,1931.4,535.8,1134.6,1033.0,2042.6,988.8,345.3,5309.5,518.0,1767.4,16863.0
2010-04-01 07:25:00,1261.7,1938.7,553.4,1130.7,1031.0,2055.8,973.3,324.0,5330.7,515.0,1768.3,16882.6
2010-04-01 07:30:00,1270.4,1925.6,550.5,1128.5,1055.2,2072.3,980.9,333.8,5367.0,512.5,1801.1,16997.8
2010-04-01 07:35:00,1267.6,1949.9,546.1,1132.8,1051.7,2070.1,979.5,315.9,5421.9,509.7,1801.6,17046.8
2010-04-01 07:40:00,1283.9,1954.2,574.9,1133.5,1065.6,2089.2,979.9,326.3,5483.0,511.3,1801.4,17203.2
2010-04-01 07:45:00,1279.9,1958.0,547.8,1140.2,1061.5,2115.9,983.8,334.6,5528.0,514.2,1812.3,17276.2
2010-04-01 07:50:00,1267.6,1910.1,580.8,1139.5,1076.7,2128.5,989.0,309.8,5545.3,507.0,1818.9,17273.2
2010-04-01 07:55:00,1277.8,1915.8,582.9,1142.9,1054.6,2125.7,996.8,340.3,5610.3,521.2,1840.5,17408.8
2010-04-01 08:00:00,1274.0,1907.4,603.2,1146.3,1091.5,2132.9,1004.5,301.8,5621.2,509.3,1819.4,17411.5
2010-04-01 08:05:00,1285.0,1952.0,557.7,1145.7,1071.9,2156.5,993.9,353.3,5680.0,524.0,1844.3,17564.3
2010-04-01 08:10:00,1281.3,1917.7,568.3,1157.3,1094.4,2187.7,996.7,354.9,5752.3,502.8,1858.5,17671.899999999998
2010-04-01 08:15:00,1282.8,1954.5,570.2,1160.3,1100.0,2204.3,1004.4,354.0,5752.6,510.7,1850.1,17743.9
2010-04-01 08:20:00,1287.4,1963.6,564.8,1156.9,1095.3,2205.4,1007.7,357.0,5815.1,505.3,1856.8,17815.3
2010-04-01 08:25:00,1279.3,1968.1,648.0,1158.7,1102.1,2212.3,997.4,305.3,5800.0,502.9,1847.8,17821.9
2010-04-01 08:30:00,1278.1,1961.0,621.4,1163.1,1113.1,2208.8,998.3,312.9,5842.0,499.8,1849.5,17848.0
2010-04-01 08:35:00,1293.0,1985.2,581.2,1159.3,1103.4,2229.3,1004.0,358.8,5891.2,502.7,1872.0,17980.100000000002
2010-04-01 08:40:00,1292.7,1986.4,623.0,1163.4,1117.7,2244.9,1007.0,307.7,5874.6,497.9,1869.3,17984.6
2010-04-01 08:45:00,1276.5,1979.9,611.3,1169.7,1127.1,2248.3,1010.1,328.0,5928.1,497.3,1877.2,18053.5
2010-04-01 08:50:00,1267.9,1978.6,620.2,1167.7,1118.4,2241.8,989.6,312.8,5937.0,498.0,1868.3,18000.3
2010-04-01 08:55:00,1273.8,1935.6,642.2,1158.3,1130.0,2252.8,992.9,286.5,5944.3,505.7,1879.7,18001.800000000003
2010-04-01 09:00:00,1273.4,1962.3,620.9,1164.1,1131.8,2279.7,999.7,304.5,6009.5,502.1,1870.2,18118.2
2010-04-01 09:05:00,1284.3,1952.6,621.8,1172.4,1129.0,2290.1,999.6,311.7,6042.7,497.6,1876.2,18178.0
2010-04-01 09:10:00,1276.6,1962.3,632.5,1161.6,1139.1,2287.3,990.4,307.9,6062.6,499.6,1882.3,18202.2
2010-04-01 09:15:00,1279.7,1902.8,588.4,1173.7,1116.6,2294.7,988.1,352.0,6115.8,496.1,1880.7,18188.6
2010-04-01 09:20:00,1291.2,1954.9,607.5,1168.6,1137.7,2319.9,975.5,332.5,6118.1,494.9,1870.9,18271.700000000004
2010-04-01 09:25:00,1257.2,1968.3,648.3,1168.4,1136.1,2312.0,990.0,301.6,6087.3,493.7,1871.4,18234.300000000003
2010-04-01 09:30:00,1270.1,1968.4,612.0,1171.0,1118.0,2322.3,984.0,339.3,6114.3,502.1,1878.5,18280.0
2010-04-01 09:35:00,1260.3,1957.1,647.7,1168.1,1131.9,2332.3,983.8,303.4,6110.7,493.2,1877.9,18266.4
2010-04-01 09:40:00,1263.2,1905.5,600.2,1180.2,1150.0,2340.0,985.4,352.5,6148.5,491.1,1869.0,18285.6
2010-04-01 09:45:00,1277.8,1911.2,599.3,1176.6,1109.1,2337.5,983.1,346.7,6180.4,500.0,1890.1,18311.799999999996
2010-04-01 09:50:00,1268.7,1913.4,639.1,1182.7,1149.2,2323.5,989.4,320.0,6161.2,487.0,1876.3,18310.5
2010-04-01 09:55:00,1250.5,1945.2,645.5,1179.3,1152.7,2342.5,975.6,316.7,6187.3,496.1,1887.6,18378.999999999996
2010-04-01 10:00:00,1267.1,1953.1,634.2,1187.6,1148.9,2355.5,978.8,331.8,6192.9,486.8,1892.3,18429.0
2010-04-01 10:05:00,1265.1,1948.2,629.1,1188.0,1141.8,2348.0,982.1,337.6,6216.8,486.6,1884.5,18427.8
2010-04-01 10:10:00,1273.5,1915.7,612.8,1185.6,1138.3,2365.6,970.9,336.4,6241.0,497.6,1898.4,18435.8
2010-04-01 10:15:00,1273.3,1933.0,600.1,1196.0,1120.8,2393.0,973.3,360.2,6252.8,491.7,1910.7,18504.9
2010-04-01 10:20:00,1252.5,1959.4,646.7,1186.2,1152.1,2385.4,974.7,314.3,6220.3,483.7,1893.3,18468.6
2010-04-01 10:25:00,1259.0,1945.5,632.2,1193.3,1131.7,2375.7,980.2,326.4,6260.3,485.9,1917.5,18507.7
2010-04-01 10:30:00,1273.1,1946.9,632.5,1190.3,1134.8,2371.3,977.2,335.2,6243.1,485.4,1904.2,18494.0
2010-04-01 10:35:00,1268.8,1909.7,600.2,1191.6,1119.9,2392.1,970.8,364.1,6289.4,489.5,1912.2,18508.3
2010-04-01 10:40:00,1250.4,1888.5,618.7,1195.4,1154.0,2382.5,980.6,326.1,6247.4,475.7,1894.7,18414.0
2010-04-01 10:45:00,1248.9,1892.8,625.9,1188.8,1130.4,2379.6,986.8,326.3,6266.9,480.6,1925.7,18452.7
2010-04-01 10:50:00,1256.1,1935.3,617.3,1187.7,1149.9,2382.2,984.8,337.3,6269.9,476.4,1918.0,18514.899999999998
2010-04-01 10:55:00,1254.4,1943.2,651.0,1191.7,1149.0,2377.0,984.7,300.8,6274.9,472.2,1901.8,18500.699999999997
2010-04-01 11:00:00,1246.3,1941.1,620.5,1196.4,1137.8,2397.9,978.2,323.4,6286.8,486.2,1908.2,18522.8
2010-04-01 11:05:00,1264.5,1886.7,622.8,1197.3,1154.1,2388.7,971.2,313.1,6296.8,474.1,1903.9,18473.2
2010-04-01 11:10:00,1256.8,1930.4,627.6,1188.6,1137.3,2396.4,960.8,329.8,6334.6,495.1,1920.9,18578.3
2010-04-01 11:15:00,1248.9,1926.4,615.0,1188.3,1139.8,2391.0,963.0,346.4,6324.8,489.8,1903.8,18537.2
2010-04-01 11:20:00,1256.5,1926.6,624.0,1184.9,1147.9,2404.6,955.5,318.1,6325.9,486.2,1911.3,18541.5
2010-04-01 11:25:00,1266.3,1941.1,624.7,1186.9,1144.5,2427.0,953.3,332.6,6345.0,493.8,1911.4,18626.600000000002
2010-04-01 11:30:00,1253.9,1918.0,611.7,1192.9,1129.9,2397.5,950.7,346.0,6347.1,484.3,1922.2,18554.2
2010-04-01 11:35:00,1268.7,1866.6,614.9,1194.7,1127.0,2410.1,951.6,342.8,6343.5,485.2,1910.7,18515.8
2010-04-01 11:40:00,1252.1,1909.8,619.0,1193.8,1138.0,2393.4,947.4,331.5,6351.2,484.5,1906.5,18527.2
2010-04-01 11:45:00,1246.2,1910.3,597.1,1180.5,1124.7,2388.3,951.6,337.2,6385.8,494.2,1917.1,18533.0
2010-04-01 11:50:00,1254.8,1909.8,626.3,1185.9,1135.7,2387.4,946.2,317.0,6343.1,487.1,1913.0,18506.3
2010-04-01 11:55:00,1247.9,1904.3,603.2,1187.3,1131.0,2391.3,955.7,343.0,6350.5,472.9,1897.0,18484.100000000002
2010-04-01 12:00:00,1251.3,1882.3,639.0,1194.6,1126.4,2394.3,949.3,312.1,6341.0,482.4,1905.0,18477.7
2010-04-01 12:05:00,1226.8,1900.6,629.6,1175.5,1159.0,2388.7,950.9,304.0,6372.7,479.0,1903.9,18490.7
2010-04-01 12:10:00,1232.2,1901.4,618.3,1191.9,1122.0,2397.3,934.2,339.2,6367.3,485.2,1896.6,18485.6
2010-04-01 12:15:00,1242.6,1906.0,602.9,1192.9,1112.1,2400.1,933.8,335.3,6371.2,477.4,1894.6,18468.899999999998
2010-04-01 12:20:00,1230.8,1903.7,625.7,1186.3,1114.1,2398.0,933.9,317.3,6382.5,470.8,1890.7,18453.8
2010-04-01 12:25:00,1223.7,1843.1,643.1,1186.2,1132.0,2413.9,926.3,306.8,6346.0,487.4,1900.5,18409.0
2010-04-01 12:30:00,1228.0,1841.7,625.5,1189.9,1139.7,2381.5,920.8,303.6,6319.1,472.1,1872.3,18294.2
2010-04-01 12:35:00,1213.7,1871.1,615.1,1184.1,1123.8,2370.3,906.8,320.4,6370.9,486.5,1896.7,18359.399999999998
2010-04-01 12:40:00,1218.7,1876.7,605.6,1187.1,1119.6,2378.1,914.8,334.5,6360.5,487.8,1906.5,18389.9
2010-04-01 12:45:00,1226.7,1882.4,634.7,1189.4,1127.3,2376.8,925.1,306.6,6321.9,479.3,1916.9,18387.100000000002
2010-04-01 12:50:00,1223.0,1884.1,610.2,1190.8,1104.3,2372.6,909.2,316.1,6349.9,480.3,1886.9,18327.4
2010-04-01 12:55:00,1246.2,1878.9,617.2,1192.3,1123.9,2366.2,904.9,323.5,6330.1,475.9,1915.1,18374.2
2010-04-01 13:00:00,1227.8,1888.1,632.4,1190.4,1121.1,2361.7,907.9,302.5,6328.7,478.0,1950.7,18389.3
2010-04-01 13:05:00,1217.4,1884.2,623.6,1188.0,1131.5,2355.4,894.0,303.5,6344.9,478.1,1947.5,18368.1
2010-04-01 13:10:00,1229.0,1871.0,605.5,1188.1,1106.9,2362.9,909.4,329.1,6352.7,465.9,1937.8,18358.300000000003
2010-04-01 13:15:00,1221.9,1868.8,633.5,1189.4,1108.1,2373.2,908.4,302.4,6329.8,473.5,1961.9,18370.9
2010-04-01 13:20:00,1211.2,1821.7,638.2,1184.9,1120.6,2363.7,908.4,286.2,6348.0,468.6,1951.0,18302.5
2010-04-01 13:25:00,1218.1,1825.5,621.5,1182.2,1110.4,2382.0,908.7,310.5,6355.1,470.9,1942.3,18327.2
2010-04-01 13:30:00,1215.1,1866.6,595.4,1190.8,1108.6,2368.5,899.1,332.4,6368.5,472.7,1928.2,18345.9
2010-04-01 13:35:00,1211.3,1872.4,609.7,1182.5,1112.7,2367.2,895.3,321.9,6337.1,467.1,1929.5,18306.7
2010-04-01 13:40:00,1199.4,1857.8,629.9,1184.1,1105.9,2360.5,895.6,314.2,6338.4,465.3,1856.4,18207.5
2010-04-01 13:45:00,1200.6,1834.3,603.0,1178.5,1122.6,2363.7,891.3,321.8,6360.1,471.9,1905.6,18253.399999999998
2010-04-01 13:50:00,1201.9,1853.0,621.2,1184.8,1118.6,2362.1,900.3,312.2,6338.8,472.6,1901.1,18266.6
2010-04-01 13:55:00,1204.3,1860.1,609.8,1185.6,1096.7,2342.3,898.3,319.0,6338.1,477.3,1861.7,18193.199999999997
2010-04-01 14:00:00,1195.8,1878.6,616.5,1174.3,1110.0,2356.4,878.0,319.4,6340.6,471.5,1886.9,18228.0
2010-04-01 14:05:00,1195.3,1862.4,600.6,1182.5,1103.9,2343.4,889.9,324.5,6368.7,461.6,1895.0,18227.800000000003
2010-04-01 14:10:00,1198.7,1859.8,656.3,1189.0,1127.1,2342.5,886.8,275.0,6353.6,463.1,1854.4,18206.300000000003
2010-04-01 14:15:00,1205.2,1853.9,622.5,1184.2,1099.3,2349.4,877.5,317.0,6369.5,475.5,1884.9,18238.9
2010-04-01 14:20:00,1188.9,1810.3,618.1,1176.3,1128.7,2356.2,884.7,313.8,6349.6,464.7,1861.8,18153.100000000002
2010-04-01 14:25:00,1197.8,1802.7,632.4,1181.4,1117.6,2378.6,874.0,293.6,6338.9,466.1,1891.4,18174.5
2010-04-01 14:30:00,1196.0,1852.3,613.2,1177.5,1103.5,2356.4,864.9,308.2,6352.1,473.4,1877.0,18174.5
2010-04-01 14:35:00,1195.8,1834.0,619.9,1176.6,1102.2,2362.2,875.9,315.0,6360.1,459.6,1880.9,18182.2
2010-04-01 14:40:00,1186.3,1841.1,606.8,1175.8,1110.4,2346.9,872.8,316.4,6342.3,466.4,1854.5,18119.699999999997
2010-04-01 14:45:00,1188.2,1829.3,614.1,1180.6,1118.8,2326.3,877.7,317.2,6386.2,451.7,1853.0,18143.100000000002
2010-04-01 14:50:00,1185.9,1831.1,619.4,1173.7,1107.9,2341.2,873.2,310.1,6365.3,471.0,1858.9,18137.7
2010-04-01 14:55:00,1186.3,1831.0,613.9,1170.0,1116.3,2331.6,877.3,312.8,6360.7,457.2,1868.2,18125.300000000003
2010-04-01 15:00:00,1197.5,1837.9,615.4,1168.9,1104.0,2340.8,865.8,316.5,6351.5,465.1,1858.1,18121.5
2010-04-01 15:05:00,1182.6,1834.1,610.9,1178.6,1098.3,2332.0,845.8,316.4,6403.0,467.4,1865.3,18134.4
2010-04-01 15:10:00,1191.9,1780.8,601.2,1161.5,1092.5,2326.8,867.5,330.9,6351.7,458.4,1844.9,18008.1
2010-04-01 15:15:00,1191.3,1781.6,636.9,1170.8,1114.2,2331.1,857.5,288.3,6332.0,463.6,1860.3,18027.600000000002
2010-04-01 15:20:00,1182.1,1816.4,611.8,1159.9,1095.3,2336.5,851.5,316.8,6364.4,470.6,1830.8,18036.1
2010-04-01 15:25:00,1174.2,1809.7,593.4,1164.8,1096.9,2335.0,864.2,336.3,6346.4,456.3,1819.7,17996.899999999998
2010-04-01 15:30:00,1174.0,1823.9,596.0,1165.9,1102.8,2329.9,862.2,322.0,6369.4,460.6,1828.0,18034.7
2010-04-01 15:35:00,1165.1,1782.8,624.9,1163.6,1107.1,2316.7,852.6,317.0,6366.8,459.2,1820.7,17976.5
2010-04-01 15:40:00,1165.2,1815.2,605.3,1160.5,1104.7,2309.0,846.6,309.3,6373.6,458.2,1824.0,17971.6
2010-04-01 15:45:00,1178.8,1805.2,608.1,1161.8,1091.4,2288.6,856.9,320.6,6367.2,457.8,1837.5,17973.899999999998
2010-04-01 15:50:00,1163.6,1822.9,616.9,1162.2,1106.2,2317.9,860.3,307.6,6379.7,450.5,1835.1,18022.899999999998
2010-04-01 15:55:00,1190.1,1827.7,590.4,1161.1,1098.9,2328.6,854.1,333.9,6348.8,456.2,1832.4,18022.2
2010-04-01 16:00:00,1185.0,1810.2,596.7,1162.6,1079.9,2319.3,858.5,320.6,6346.6,462.8,1826.9,17969.1
2010-04-01 16:05:00,1183.6,1766.5,614.7,1160.0,1103.2,2330.3,856.3,299.6,6375.5,445.0,1836.1,17970.8
2010-04-01 16:10:00,1189.6,1780.0,632.7,1155.5,1107.3,2322.8,847.2,295.4,6363.5,445.6,1813.6,17953.2
2010-04-01 16:15:00,1184.8,1801.2,619.5,1156.1,1088.9,2329.7,853.5,314.0,6355.0,453.2,1840.2,17996.100000000002
2010-04-01 16:20:00,1177.7,1817.1,622.3,1150.3,1107.9,2331.5,847.4,311.6,6370.1,448.0,1810.6,17994.5
2010-04-01 16:25:00,1165.5,1815.5,627.9,1155.6,1112.9,2337.7,852.8,293.5,6378.8,448.5,1800.1,17988.8
2010-04-01 16:30:00,1180.4,1765.2,600.8,1146.6,1111.6,2334.7,850.1,324.5,6377.7,454.8,1801.8,17948.199999999997
2010-04-01 16:35:00,1181.9,1800.0,611.8,1146.5,1100.6,2319.8,851.1,305.7,6371.8,444.5,1792.6,17926.3
2010-04-01 16:40:00,1178.0,1803.5,595.0,1148.5,1072.6,2315.3,847.4,332.0,6367.9,452.5,1806.2,17918.899999999998
2010-04-01 16:45:00,1178.8,1802.7,605.5,1142.3,1078.1,2311.0,845.6,330.0,6390.1,462.9,1818.8,17965.8
2010-04-01 16:50:00,1166.7,1794.6,643.7,1146.4,1086.7,2322.4,846.0,294.2,6326.9,460.6,1814.1,17902.3
